Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
191756d9250439257ee1394ce5b820ec	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__Lardizabala; s__biternata	0.9516895485182794
659948e664b438eef8360be84d0d1621	k__Bacteria	0.9864332247165493
6327e05d19af74c4ea4ff88e5936e364	k__Bacteria	0.9902375434723982
e126248984344e6b5b491615d6e4943e	k__Bacteria	0.9839602709033803
3bb869d9d3e91a4eea3e34307442e96c	k__Bacteria; p__Firmicutes; c__Bacilli	0.7115413053822529
1c6a74df87f0f6489d0c1fc6f4da3c71	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.775845741837058
6f4df50d48e6d0fa116b575257b0a912	k__Bacteria	0.9901380375520532
92b6ee79fe2d618b4cb4e898ac806a73	k__Bacteria; p__Firmicutes; c__Bacilli	0.985942364717111
68dd751e93e86186d78b21e13968459c	k__Bacteria	0.9761865382559409
8eb64d500c1f0586e6cf817bf5e67046	k__Bacteria	0.9886320712836625
35d9ce30c50962de5c61762c5395fd80	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7315053274072663
aa067a0e6d1aa4178b45d28a0e301ea2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae	0.7036480734311785
a2dc0f5832a5dad68d1daef6ef42a215	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.9900807828891854
cc169f62138c9ef913b3212abfd6be91	k__Bacteria; p__Bacteroidetes	0.718603719170316
c7e19ec9f9e0a1240a419a53ac765672	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales	0.7004467299195175
b1b5d973c921528aade7bcb69427ac61	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.9032385312089777
eec504496403ff10bb355983b59d5075	k__Bacteria; p__Firmicutes	0.7897517086399026
07189264c153786257c1bc3bad862f45	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae	0.7384359044833408
7976135f371c1a19e5b534bb7aa10a56	k__Bacteria	0.996099324425123
02eb0a2fc45943501b6f2f01929ee3c3	k__Bacteria; p__Proteobacteria	0.9227981992377559
24bb1b97fb0fb799b8a4660c256677de	k__Bacteria	0.9709609062521738
ac6a14969680f2265b3c13492844ba4a	k__Bacteria	0.9961180915955355
dbf2ca2ed3985fcc4b6043fafa74b020	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sporanaerobacter; s__	0.8942356518540462
cbdc7cc3936aaebb4fb850c9dedaee83	k__Bacteria	0.9757629276360014
7b8284d524287f42a7140cc700762821	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__; s__	0.8484074878260414
260889f1754e01f8a1668024bf0488f1	k__Bacteria	0.9749217948818112
30eade24e1d2ffbce0dbeef0ba8dd2cb	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.9341041469562154
d72a7bbd8e9f73a63ee5cf53e7870357	k__Bacteria	0.9783228470533359
94e30534f622e456a683abe4e60fc214	k__Bacteria	0.9837421263894721
502032860976a098d812ef5f0e187486	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Eubacteriaceae; g__; s__	0.9488247514623618
3f349fdab947318f409616af8cbea67c	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__; s__	0.8658205283172354
bf2c46c89031f56b0d75053963f8c8af	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sporanaerobacter; s__	0.9790913551184804
37f274fa02f81fc4108235c98ab0806d	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__MKC10; f__; g__; s__	0.8230579094292063
8f80eab13b173dd534983a77f5530b00	k__Bacteria	0.9750382078774867
d598b99e449b33a1110b88bf53c10b14	k__Bacteria	0.9944505696848049
19890284f4cd0809a53320366ea00955	k__Bacteria	0.982446438512873
9fb46ceb7d43138d3b4c18e2edafbf50	k__Bacteria	0.982554248706683
1f562ffddabfbdcc3958d2a4cb8f866e	k__Bacteria; p__Firmicutes; c__Bacilli	0.703531770632813
abdad5ec5a417e9021c95a12b76f193d	k__Bacteria	0.9958349508630473
9130aaac2fc608cc9a7e68fb96786e20	k__Bacteria	0.9813130714974955
dc851f8aa833d38f1eea1209c76f433f	k__Bacteria	0.9791888765031023
4e922bbb8de854ccae0527dcfd249252	k__Bacteria	0.9890514479373727
d9f1251e287d4822d09870bd79a3d6ad	k__Bacteria	0.9657102123183959
3ce8ffb21553ca7e326dc57d5baf0016	k__Bacteria	0.9934150966227394
de17ae3f7d2ed010ede22a422ab45e6c	k__Bacteria	0.9864828817636444
8dd191e957731e1e6178cf18ddd39520	k__Bacteria	0.9734179802530563
b50b5d0e0a5ab703f1c29a91c1e437b1	k__Bacteria	0.9823272398928932
f6d36765f6989f138a864e626f0964de	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales	0.8923337812761867
688fb5673b443a10230c09df9baa4b54	k__Bacteria	0.9724214033584072
753404effb0925c2e0a38c67e66c0f40	k__Bacteria	0.9778521645212317
23ffbc7fbafae3fafff4cebc2c4b2a6b	k__Bacteria	0.9818500714698337
854e10247f576f41c4e63766b0513e8b	k__Bacteria	0.9789159822269535
c1064f108454a4998af466a2d70a4747	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus; s__	0.9996575987077839
7df8fd0d451e0245a12b8aeaa6754cbf	k__Bacteria	0.9897471406431362
56ba481a26558a7269970646c7c50e9f	k__Bacteria	0.9836240941497725
